Goesser_25_65_; 38; Stdev; 2.98496; 0.0235369; 0.00170726; 0.175018; 23.5561; 32.4836; 18.9313
Goesser_25_65_; 39; Median; 13; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 39; Mean; 13.3; 0.000724554; -0.0166847; 0.0623837; 2.68196; -0.0504679; -1.07304
Goesser_25_65_; 39; Range; 7; 0.0144911; 0.333694; 1.24767; 53.6391; 1.00936; 21.4608
Goesser_25_65_; 39; Stdev; 2.19317; 0.00315826; 0.0727269; 0.271924; 11.6904; 0.219984; 4.67728
Goesser_25_65_; 40; Median; 12; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 40; Mean; 10.9; -0.00224151; 0.0101839; 0.0448846; 5.10697; -6.50155; 0.627173
Goesser_25_65_; 40; Range; 11; 0.0448303; 0.203678; 0.897692; 102.139; 130.031; 12.5435
Goesser_25_65_; 40; Stdev; 2.62488; 0.00977053; 0.0443906; 0.195647; 22.2608; 28.3396; 2.73378
Goesser_25_65_; 41; Median; 13; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 41; Mean; 13.25; 0.00239949; 0.00517004; 0.0406027; 2.89783; 5.05522; -3.2049
Goesser_25_65_; 41; Range; 13; 0.0479898; 0.103401; 0.812055; 57.9566; 101.104; 64.098
Goesser_25_65_; 41; Stdev; 3.37454; 0.0104591; 0.0225357; 0.176983; 12.6314; 22.0352; 13.9698
Goesser_25_65_; 42; Median; 13; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 42; Mean; 14.25; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 42; Range; 14; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 42; Stdev; 3.35969; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 43; Median; 13; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 43; Mean; 13.3; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 43; Range; 10; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 43; Stdev; 2.74044; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 44; Median; 13; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 44; Mean; 13.5; 0.00587014; -0.00985371; 0.00986061; 0.423337; -7.98715; -0.0888729
Goesser_25_65_; 44; Range; 12; 0.117403; 0.197074; 0.197212; 8.46674; 159.743; 1.77746
Goesser_25_65_; 44; Stdev; 2.72947; 0.0255874; 0.0429513; 0.0429814; 1.84528; 34.8152; 0.387388
Goesser_25_65_; 45; Median; 14; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 45; Mean; 13.7; -0.0120606; -0.0133874; 0.0779477; 14.4493; 4.06436; -0.991049
Goesser_25_65_; 45; Range; 13; 0.181887; 0.272791; 0.809076; 150.056; 179.493; 202.417
Goesser_25_65_; 45; Stdev; 3.28786; 0.0410447; 0.0589353; 0.23403; 43.3836; 30.8888; 32.1428
Goesser_25_65_; 46; Median; 15; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 46; Mean; 15; -0.00684992; 0.00286288; 0.0660922; 10.0763; -0.222273; -1.92107
Goesser_25_65_; 46; Range; 9; 0.118779; 0.079779; 0.980383; 141.092; 20.6157; 24.0407
Goesser_25_65_; 46; Stdev; 2.58844; 0.0259826; 0.0152605; 0.222529; 32.809; 3.32713; 5.96218
Goesser_25_65_; 47; Median; 13; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 47; Mean; 13.5; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 47; Range; 9; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 47; Stdev; 2.26936; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 48; Median; 14; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 48; Mean; 14.7; 0.0072993; -0.00400289; 0.024881; 7.75886; -2.43119; -1.03555
Goesser_25_65_; 48; Range; 12; 0.145986; 0.0800579; 0.497621; 155.177; 48.6239; 20.711
Goesser_25_65_; 48; Stdev; 3.27261; 0.0318169; 0.0174482; 0.108454; 33.8201; 10.5973; 4.51387
Goesser_27_56_; 1; Median; 81; 0; 0; 0; 0; -0; 0
Goesser_27_56_; 1; Mean; 81.1; 0.0360075; -0.0191435; 0.206446; 22.5971; -25.4638; -6.2886
Goesser_27_56_; 1; Range; 18; 0.777125; 0.376986; 0.898446; 157.381; 347.495; 225.145
Goesser_27_56_; 1; Stdev; 5.11762; 0.157082; 0.0706664; 0.312133; 48.3212; 80.3962; 53.5855
Goesser_27_56_; 2; Median; 81; 0; 0; 0; 0; -0; 0
Goesser_27_56_; 2; Mean; 80.9; 0.0429297; -0.0183695; 0.143206; 9.92977; -24.2487; 2.15271
Goesser_27_56_; 2; Range; 20; 0.256915; 0.217182; 0.765871; 168.015; 174.688; 194.832
Goesser_27_56_; 2; Stdev; 5.24309; 0.0913121; 0.049011; 0.287965; 36.4483; 58.8676; 37.8577
Goesser_27_56_; 3; Median; 92; 0.292684; -0.122276; 0.774095; 9.22428; -156.974; 57.7424
